time;ax;ay;az;aT
25,2180;0,0358;-0,0620;-0,0836;0,110
25,4200;0,0651;0,0233;-0,0314;0,076
25,6220;-0,0572;0,1170;-0,0596;0,143
25,8230;-0,1353;0,1889;-0,1090;0,257
26,0240;-0,0704;0,0990;0,0406;0,128
26,2260;0,0319;0,0580;-0,0658;0,093
26,4270;0,0131;0,0066;-0,0644;0,066
26,6290;0,1207;0,0139;0,1248;0,174
26,8310;-0,1054;-0,1038;0,0310;0,151
27,0320;-0,0482;-0,0265;0,0176;0,058
27,2330;0,0405;-0,0238;-0,0027;0,047
27,4340;-0,0144;-0,0072;0,0441;0,047
27,6360;0,0253;-0,0453;-0,0533;0,074
27,8370;0,1002;-0,0101;-0,0158;0,102
28,0380;0,1206;-0,0137;0,0947;0,154
28,2420;0,2528;-0,3427;0,5007;0,657
