time;ax;ay;az;aT
25,0320;-0,0138;0,4720;-0,1522;0,496
25,2330;-0,2250;0,6850;-0,2084;0,751
25,4340;-0,3229;0,4563;-0,0950;0,567
25,6350;-0,1053;0,4367;-0,0916;0,458
25,8370;-0,3036;0,4444;-0,1006;0,547
26,0410;-0,2031;0,2735;-0,1108;0,358
26,2400;-0,0688;0,2658;-0,0648;0,282
26,4410;-0,0730;0,1751;-0,0716;0,203
26,6430;0,0141;0,1022;-0,0309;0,108
26,8440;-0,2374;0,1934;-0,2395;0,389
