time;ax;ay;az;aT
25,2550;-0,2350;0,4654;0,1684;0,548
25,4560;-0,0501;0,6097;-0,5274;0,808
25,6580;0,2587;0,6007;0,0940;0,661
25,8590;-0,2418;0,5902;-0,0096;0,638
26,0600;0,0388;0,3912;0,0178;0,394
26,2610;-0,0506;0,3944;0,0056;0,398
26,4630;0,0716;0,3485;-0,0405;0,358
26,6650;-0,0176;0,3710;-0,0148;0,372
26,8700;-0,0057;0,2745;-0,0462;0,278
27,0680;0,0079;0,1504;0,0378;0,155
27,2760;-0,0102;0,0535;-0,0119;0,056
27,4700;0,0392;0,1001;0,0125;0,108
