time;ax;ay;az;aT
0,0040;-0,0030;-0,0016;0,0019;0,004
0,1720;-0,0030;0,0136;0,0051;0,015
0,3550;-0,0045;-0,0285;-0,0000;0,029
0,5520;0,0057;0,0052;-0,0027;0,008
0,7180;-0,0027;0,0131;0,0003;0,013
0,9000;-0,0024;-0,0061;-0,0005;0,007
1,2650;0,0025;-0,0005;0,0007;0,003
1,4470;-0,0058;-0,0020;-0,0016;0,006
1,6310;0,0010;-0,0030;-0,0002;0,003
1,8100;-0,0004;-0,0020;-0,0002;0,002
1,9950;-0,0035;0,0010;-0,0006;0,004
2,1740;0,0026;0,0016;0,0006;0,003
2,3570;0,0019;-0,0001;0,0018;0,003
2,5380;-0,0165;0,0234;0,0065;0,029
2,7220;0,0090;-0,0440;-0,0073;0,045
3,0850;0,0011;-0,0044;-0,0104;0,011
3,2870;0,0079;-0,0012;-0,0067;0,010
3,4690;0,0077;-0,0059;0,0017;0,010
3,6310;-0,0068;0,0114;0,0048;0,014
3,7930;-0,0027;0,0040;0,0004;0,005
3,9550;0,0028;0,0041;0,0020;0,005
4,2370;-0,0080;0,0072;0,0028;0,011
4,4290;-0,0002;-0,0084;-0,0017;0,009
4,6010;-0,0009;0,0270;0,0082;0,028
4,7620;0,0125;0,3909;0,0178;0,391
4,9290;0,0198;0,3667;0,0160;0,368
5,2890;-0,0237;0,4551;0,1122;0,469
5,4490;-0,0102;0,3964;0,0012;0,397
5,6110;0,0676;0,2147;-0,0561;0,232
5,7730;-0,1944;0,2665;0,1440;0,360
6,0880;0,1380;0,3255;-0,0308;0,355
6,2590;-0,1696;0,1149;0,0848;0,222
6,4210;0,1339;0,2878;0,0867;0,329
6,5810;0,0192;0,2222;-0,1579;0,273
6,8340;-0,1152;0,0976;0,0751;0,169
7,0270;-0,1138;0,1270;0,1107;0,203
7,2190;-0,0823;0,1789;0,0696;0,209
7,3940;-0,0623;-0,0524;-0,2149;0,230
7,5820;0,0060;0,2211;0,4870;0,535
7,7750;0,0080;0,2571;0,4696;0,535
7,9670;0,1362;0,1202;-0,6179;0,644
8,1990;-0,2202;0,0411;0,1114;0,250
8,5240;0,2529;-0,0839;0,0790;0,278
8,6860;-0,0001;0,1571;-0,3483;0,382
8,8470;-0,2771;0,1133;0,0794;0,310
9,0080;0,1139;-0,1585;0,1737;0,261
9,2930;0,0332;-0,0322;-0,1189;0,128
9,4840;-0,2442;0,1010;-0,4482;0,520
9,6560;0,1458;0,0070;-0,0061;0,146
9,8170;0,2867;-0,1475;0,6796;0,752
10,0390;-0,4151;0,0196;-0,8123;0,912
10,2320;0,0671;-0,1298;0,2708;0,308
10,4240;0,0034;-0,2308;0,7102;0,747
10,6180;0,0174;0,1317;-0,5905;0,605
10,9500;0,0572;-0,1812;-0,3064;0,361
11,1180;-0,1220;0,1026;0,4382;0,466
11,2730;0,0951;-0,0578;-0,3668;0,383
11,4350;-0,3536;0,3091;0,5195;0,700
11,7480;0,2108;-0,0357;-0,0808;0,229
11,9220;0,2496;-0,3732;-0,2271;0,503
12,0820;0,0638;0,0839;-0,0609;0,122
12,2440;0,0862;-0,2287;0,7000;0,741
12,4970;-0,0474;-0,0055;-0,6733;0,675
12,6890;-0,0133;0,0533;0,1809;0,189
12,8810;0,1863;-0,3927;0,0417;0,437
13,0530;-0,2184;-3,0252;-1,6355;3,446
13,2440;0,0947;-1,4128;-0,7628;1,608
13,4360;0,1046;-1,2473;-0,7091;1,439
13,6290;-0,0222;0,3431;0,0561;0,348
13,8600;0,0928;0,0434;0,1522;0,183
14,1850;0,0779;0,0438;0,1475;0,172
14,3470;0,0799;0,0425;0,1404;0,167
14,5080;0,0472;0,0257;0,0914;0,106
14,6690;0,0347;0,0164;0,0604;0,072
14,9530;0,0249;0,0127;0,0453;0,053
15,1470;0,0151;0,0077;0,0239;0,029
15,3170;0,0119;0,0076;0,0170;0,022
15,5100;0,0080;0,0045;0,0112;0,014
15,7020;0,0038;0,0014;0,0069;0,008
15,8830;0,0028;0,0010;0,0077;0,008
16,0660;0,0005;0,0007;0,0020;0,002
16,4300;0,0019;-0,0026;0,0043;0,005
16,6100;0,0014;-0,0021;0,0028;0,004
16,7930;0,0030;0,0010;0,0037;0,005
16,9750;-0,0001;0,0001;0,0016;0,002
17,1570;-0,0020;-0,0020;0,0018;0,003
17,3390;-0,0004;-0,0038;-0,0004;0,004
17,5210;-0,0006;0,0013;0,0003;0,001
17,7030;0,0046;0,0035;-0,0032;0,007
17,8860;-0,0040;-0,0053;0,0015;0,007
18,2540;0,0033;0,0007;0,0030;0,004
18,4320;0,0025;0,0013;0,0021;0,004
18,6130;0,0039;0,0089;-0,0063;0,012
