time;ax;ay;az;aT
0,0840;-0,0027;0,0015;-0,0105;0,011
0,2860;0,0012;0,0017;-0,0069;0,007
0,4690;-0,0123;0,0000;0,0116;0,017
0,8310;0,0046;-0,0238;0,0052;0,025
1,0140;-0,0019;0,0288;0,0073;0,030
1,1950;-0,0053;0,0029;0,0031;0,007
1,3800;-0,0050;0,0030;0,0023;0,006
1,5600;0,0044;-0,0071;0,0029;0,009
1,7410;-0,0023;0,0028;0,0048;0,006
1,9310;0,0085;-0,0319;-0,0047;0,033
2,1100;0,0048;-0,0198;-0,0029;0,021
2,3000;-0,0074;0,0156;0,0010;0,017
2,6310;-0,0039;-0,0014;0,0019;0,005
2,7930;0,0041;0,0180;0,0058;0,019
2,9550;0,0050;0,0107;0,0036;0,012
3,1190;0,0028;0,0135;-0,0053;0,015
3,4310;-0,0040;-0,0018;-0,0016;0,005
3,6020;-0,0010;-0,0078;0,0025;0,008
3,7640;0,0010;-0,0054;0,0016;0,006
3,9660;-0,0023;-0,0015;0,0015;0,003
4,1470;0,0054;-0,0036;-0,0068;0,009
4,3340;-0,0108;0,0031;0,0042;0,012
4,5130;0,0024;0,0165;0,0013;0,017
4,8760;0,0038;-0,0067;0,0006;0,008
5,0580;0,0018;-0,0056;0,0002;0,006
5,2390;-0,0016;0,1882;0,0246;0,190
5,4230;-0,0369;0,4040;0,0062;0,406
5,6050;-0,0785;0,3349;0,0225;0,345
5,7870;-0,0072;0,3527;0,0258;0,354
5,9780;-0,1767;0,3282;0,0040;0,373
6,1540;0,1329;0,3182;0,0011;0,345
6,3440;-0,0729;0,2491;0,0053;0,260
6,5340;0,0532;0,2986;-0,0171;0,304
6,7280;-0,0884;0,0763;0,0827;0,143
6,9580;0,1683;0,3695;-0,2254;0,464
7,2820;-0,0953;0,1931;0,1498;0,262
7,4450;-0,1292;0,0772;0,1260;0,196
7,6060;-0,0082;0,1310;-0,0069;0,131
7,7670;-0,1101;0,1657;-0,0868;0,217
8,0500;-0,0237;-0,0407;0,0239;0,053
8,2450;0,2189;0,4448;0,0321;0,497
8,4140;0,0988;0,3044;-0,2161;0,386
8,5750;-0,2535;-0,3576;0,2455;0,502
8,7980;-0,1308;0,3900;-0,1392;0,434
8,9890;0,4532;0,2704;0,0018;0,528
9,1820;-0,5575;-0,1683;0,0406;0,584
9,3790;0,4319;0,0789;0,0231;0,440
9,7090;0,4418;0,0396;-0,2530;0,511
9,8710;0,4688;-0,0324;-0,2514;0,533
10,0320;-0,2192;-0,0136;-0,0608;0,228
10,1930;-0,1571;-0,0383;0,4370;0,466
10,5070;0,2503;-0,0557;0,6919;0,738
10,6830;0,3281;-0,0712;0,6537;0,735
10,8410;-0,2966;0,0985;-0,9577;1,007
11,0030;-0,2390;0,0250;0,2425;0,341
11,2550;-0,0841;0,0473;0,3882;0,400
11,4470;0,1211;-0,5195;-0,4313;0,686
11,6390;-0,1662;0,4458;0,2083;0,519
11,8110;-0,0041;0,1266;-0,1264;0,179
12,0020;0,1092;-0,1096;0,0244;0,157
12,1940;0,2023;-0,1817;-0,4018;0,485
12,3870;0,3544;-0,0566;-0,6745;0,764
12,6190;0,6135;-0,2534;0,2679;0,716
12,9430;-0,1569;0,1414;-0,1188;0,242
13,1070;-0,2054;0,1633;-0,1068;0,283
13,2670;-0,3628;0,1158;0,2957;0,482
13,4280;0,7934;-2,4090;-0,6732;2,624
13,7110;-1,7993;-7,1671;-1,4492;7,530
13,9080;0,7327;-1,4238;-0,3468;1,638
14,0760;0,0837;0,4284;0,1553;0,463
14,2380;-0,1122;0,3692;0,1789;0,425
14,4590;0,0140;0,2743;0,0899;0,289
14,6520;-0,0008;0,2709;0,0853;0,284
14,8450;0,0024;0,1739;0,0598;0,184
15,0360;-0,0040;0,1146;0,0381;0,121
15,3700;-0,0032;0,0783;0,0271;0,083
15,5320;-0,0006;0,0529;0,0181;0,056
15,6940;-0,0024;0,0338;0,0141;0,037
15,8550;-0,0014;0,0257;0,0073;0,027
16,0190;-0,0009;0,0158;0,0041;0,016
16,4020;-0,0050;0,0100;0,0016;0,011
16,5830;0,0002;0,0072;-0,0014;0,007
16,7650;-0,0010;0,0034;0,0036;0,005
16,9470;0,0041;0,0057;0,0015;0,007
17,1340;-0,0018;0,0001;0,0031;0,004
17,3110;-0,0010;0,0008;0,0021;0,002
17,4920;-0,0015;-0,0002;-0,0009;0,002
17,6750;-0,0001;0,0041;0,0027;0,005
17,8570;-0,0026;-0,0008;0,0010;0,003
18,2210;0,0013;-0,0007;-0,0043;0,005
18,4030;-0,0035;-0,0018;0,0013;0,004
18,5850;-0,0263;0,0063;0,0187;0,033
18,7660;0,0372;-0,0063;-0,0281;0,047
18,9890;0,0459;-0,0122;-0,0209;0,052
19,1710;-0,0067;-0,0008;-0,0013;0,007
