time;ax;ay;az;aT
0,0280;0,0215;-0,0112;0,0016;0,024
0,2800;-0,0244;-0,0108;0,0005;0,027
0,4730;0,0047;0,0328;0,0002;0,033
0,6640;-0,0064;-0,0052;0,0021;0,009
0,8370;0,0000;0,0107;0,0035;0,011
1,0280;0,0043;-0,0065;-0,0011;0,008
1,2200;0,0058;-0,0048;-0,0008;0,008
1,4130;-0,0059;0,0059;-0,0011;0,008
1,6460;0,0057;-0,0072;-0,0008;0,009
1,9690;-0,0041;-0,0069;-0,0006;0,008
2,1620;0,0067;0,0146;0,0011;0,016
2,3330;-0,0011;-0,0094;-0,0029;0,010
2,4950;-0,0046;0,0449;0,0032;0,045
2,6590;0,0001;-0,0339;-0,0023;0,034
2,9090;0,0131;0,0235;0,0040;0,027
3,1010;-0,0015;-0,0122;-0,0057;0,014
3,2960;-0,0010;-0,0411;-0,0058;0,042
3,4650;-0,0033;0,0265;0,0043;0,027
3,6570;0,0036;-0,0024;-0,0038;0,006
3,8490;0,0020;-0,0005;-0,0023;0,003
4,0420;0,0015;0,0056;0,0022;0,006
4,2740;-0,0265;0,4679;0,0119;0,469
4,5980;0,0950;0,4313;0,0738;0,448
4,7590;-0,0851;0,4199;0,0396;0,430
4,9620;-0,0450;0,4430;0,0125;0,445
5,1230;0,0173;0,2214;0,0248;0,223
5,2850;0,0502;0,2099;-0,0641;0,225
5,5390;0,0149;0,1227;-0,0146;0,124
5,7290;-0,1670;0,0819;0,2320;0,297
5,9210;0,1548;0,0428;-0,0480;0,168
6,0940;-0,1618;0,0476;-0,0225;0,170
6,2860;-0,0922;0,0527;0,0771;0,131
6,4770;-0,0264;-0,0092;0,0639;0,070
6,6690;-0,0478;0,2053;0,0537;0,218
6,9030;0,1542;0,0692;-0,2720;0,320
7,2280;0,0851;0,0770;0,1451;0,185
7,3880;-0,0235;-0,2587;0,0880;0,274
7,5610;0,0344;0,1397;-0,0706;0,160
7,7120;-0,1545;-0,0475;0,2975;0,339
7,9940;-0,2697;0,1389;-0,0979;0,319
8,1870;0,2654;-0,1940;-0,1106;0,347
8,3610;-0,2231;-0,3233;0,2964;0,492
8,5200;0,0618;0,1133;-0,1135;0,172
8,7420;-0,2108;0,0331;0,0012;0,213
8,9340;0,2706;0,1504;-0,1863;0,361
9,1260;-0,2366;-0,1799;-0,1182;0,320
9,3180;-0,1218;-0,1643;0,6136;0,647
9,6520;0,1489;-0,0577;-0,7086;0,726
9,8150;0,2614;-0,0380;0,7285;0,775
9,9830;-0,1521;-0,1284;-0,4209;0,466
10,1380;0,0193;-0,0950;-0,3590;0,372
10,4510;-0,0349;-0,0603;0,3613;0,368
10,6240;0,2877;-0,1119;0,0613;0,315
10,7850;-0,0960;-0,0464;0,0441;0,115
10,9470;0,0243;-0,2189;-0,0863;0,237
11,1990;-0,0341;-0,2416;0,3009;0,387
11,3920;0,0719;-0,0680;-0,5188;0,528
11,5860;0,0188;0,1162;0,2397;0,267
11,7550;-0,0111;-0,2182;0,3044;0,375
11,9470;-0,1877;-0,1080;-0,3864;0,443
12,1400;-0,1563;-0,0931;-0,3660;0,409
12,3310;-0,2390;0,1450;0,3763;0,469
12,5640;-1,5479;-4,8981;-1,1968;5,274
12,8890;2,7626;0,1570;-1,2706;3,045
13,0500;-1,2188;0,9602;0,6116;1,668
13,2110;0,0829;-0,2450;0,1090;0,281
13,3730;0,0501;-0,1118;0,0797;0,146
13,6560;0,0327;-0,0696;0,0764;0,108
13,8480;0,0308;-0,0768;0,0749;0,112
14,0200;0,0223;-0,0510;0,0488;0,074
14,1820;0,0144;-0,0330;0,0346;0,050
14,3870;0,0098;-0,0223;0,0230;0,033
14,5860;0,0076;-0,0105;0,0098;0,016
14,9120;0,0029;-0,0104;0,0161;0,019
15,0730;0,0041;-0,0036;0,0104;0,012
15,1920;-0,0066;0,0106;0,0057;0,014
15,3950;0,0058;-0,0127;-0,0015;0,014
15,7190;0,0051;0,0035;0,0019;0,007
15,8830;0,0124;-0,0193;-0,0065;0,024
16,0460;-0,0086;0,0200;0,0120;0,025
16,3250;-0,0045;0,0123;0,0078;0,015
16,5170;0,0063;-0,0221;-0,0067;0,024
16,6920;-0,0010;-0,0005;0,0004;0,001
16,8510;0,0078;-0,0080;-0,0051;0,012
17,0170;-0,0009;-0,0092;0,0016;0,009
