time;ax;ay;az;aT
0,1970;0,1024;0,0471;-0,1412;0,181
0,3780;0,1586;-0,0616;-0,0375;0,174
0,5310;0,1059;0,0592;-0,0365;0,127
0,6930;0,0492;0,0161;-0,0332;0,062
0,9460;0,0952;0,0009;-0,0966;0,136
1,1370;0,1143;0,0001;0,1806;0,214
1,3300;-0,2661;0,1634;0,1619;0,352
1,5020;0,0962;0,2005;-0,2436;0,330
1,6930;0,0136;0,3487;-0,0760;0,357
1,8870;0,2461;-0,0276;0,0449;0,252
2,0780;0,4906;-0,4915;0,1005;0,702
2,4030;-0,5859;0,0985;-0,1652;0,617
2,5940;0,2460;-0,2998;-0,3791;0,542
2,7770;-0,0227;0,1984;-0,2119;0,291
2,9570;-0,0576;0,1302;0,3722;0,398
3,1400;0,5915;0,0758;0,1019;0,605
3,3210;-0,1149;0,1375;-0,3057;0,354
3,5030;-0,2706;0,2556;-0,2991;0,478
3,8680;-0,0561;-0,2279;-0,2275;0,327
4,0490;-0,0809;0,2054;0,1504;0,267
4,2320;0,0106;-0,3423;-0,0144;0,343
4,4130;0,2421;0,0472;0,0464;0,251
4,5990;0,0527;-0,0418;-0,1242;0,141
4,7770;0,2352;0,3269;0,3020;0,503
4,9620;-0,3013;-0,2866;-0,0421;0,418
5,1620;0,1382;-0,0803;-0,0248;0,162
5,3440;0,1942;-0,0090;-0,1099;0,223
5,5260;0,2378;0,1401;-0,1081;0,296
5,8900;-0,0614;-0,0401;0,0698;0,101
6,0720;0,2889;0,1548;0,3303;0,465
6,2540;0,1068;-0,1462;-0,2518;0,310
6,4350;-0,3683;-0,4371;0,1341;0,587
6,6170;0,2591;0,0515;0,0877;0,278
6,8050;-0,0934;-0,2119;0,2197;0,319
6,9820;0,2965;0,4025;-0,1831;0,532
7,1640;0,0189;0,1490;-0,0804;0,170
7,3460;-0,2145;0,2476;-0,0807;0,337
7,7100;-0,0072;0,1285;0,0433;0,136
7,8920;0,0457;-0,0336;-0,3958;0,400
8,0740;0,2120;0,0293;-0,0456;0,219
