time;ax;ay;az;aT
72,2250;-0,0723;0,0065;0,0206;0,075
72,4270;-0,0983;-0,0020;0,0280;0,102
72,6290;0,1460;-0,0351;-0,2397;0,283
72,8300;-0,0076;0,0239;0,7666;0,767
73,0330;0,1000;-0,0333;-0,6275;0,636
73,2330;0,0447;0,1041;-0,3222;0,341
73,4340;-0,2125;-0,0312;0,7708;0,800
73,6360;0,0316;-0,0509;0,1131;0,128
73,8370;-0,1010;-0,0495;-0,1343;0,175
74,0380;-0,1072;-0,0530;0,0063;0,120
74,2390;-0,0971;0,0520;-0,1528;0,188
74,4430;-0,0188;-0,0266;-0,0560;0,065
74,6440;-0,0350;-0,0597;-0,1553;0,170
74,8440;0,0483;-0,1058;-0,1630;0,200
75,0460;0,6036;-0,0732;0,2008;0,640
75,2470;-0,0145;0,1473;0,2872;0,323
75,4490;-0,1348;0,1554;-0,4704;0,513
75,6500;-0,2498;0,0516;0,4419;0,510
75,8510;-0,0590;0,0063;-0,1884;0,198
76,0530;-0,1979;-0,0301;-0,2575;0,326
76,2540;-0,1174;-0,0310;-0,2269;0,257
76,4550;-0,1143;-0,0090;-0,2711;0,294
76,6580;-0,1181;0,0073;-0,0843;0,145
76,8600;0,0061;-0,0189;-0,0642;0,067
77,0600;-0,0984;-0,0506;-0,2501;0,273
77,2610;-0,0348;-0,0514;-0,3048;0,311
77,4630;0,0373;-0,0351;-0,1371;0,146
77,6660;-0,0977;0,0243;-0,0658;0,120
77,8890;-0,4504;0,0290;-0,6933;0,827
78,0670;-0,0525;0,0902;0,0841;0,13
