time;ax;ay;az;aT
0,0860;-0,1726;0,0919;0,0579;0,204
0,2920;-0,1686;0,3867;-0,1879;0,462
0,4930;-0,1318;-0,1271;0,2583;0,317
0,6950;0,1794;0,0261;-0,1726;0,250
0,8900;-0,1250;0,0110;0,1538;0,198
1,0910;-0,0510;0,0501;-0,1290;0,148
1,2920;-0,0234;0,1727;0,0533;0,182
1,4940;-0,0175;0,0966;0,0808;0,127
1,6950;-0,0684;0,0832;-0,0546;0,121
1,8960;-0,0278;0,0640;0,0085;0,070
2,0980;0,0164;0,0333;0,0060;0,038
2,2990;0,0683;0,2624;-0,2806;0,390
2,5010;0,1617;0,2352;0,0727;0,295
2,7040;-0,2347;-0,0233;0,3175;0,395
2,9030;-0,2269;-0,0658;0,0249;0,238
3,1060;0,0719;0,1197;-0,1844;0,231
3,3080;0,0029;0,0376;0,0138;0,040
3,5080;-0,1127;0,1512;-0,0049;0,189
3,7110;-0,1192;0,0225;0,0938;0,153
3,9120;0,0004;-0,1036;0,0769;0,129
4,1130;-0,1201;0,1690;-0,2759;0,345
4,3150;-0,0417;0,2221;0,0877;0,242
4,5160;0,0569;0,0529;-0,0368;0,086
4,7160;-0,0006;0,1542;0,0173;0,155
4,9190;-0,0653;0,1856;0,0281;0,199
5,1210;-0,0595;0,1245;-0,0693;0,154
5,3230;-0,0043;0,0705;0,0454;0,084
5,5240;0,0291;0,2558;-0,2838;0,383
5,7260;0,2738;0,3657;-0,0565;0,460
5,9270;-0,7902;0,3906;-0,1648;0,897
6,1290;0,9928;1,7522;-1,0690;2,280
6,3300;0,8439;1,9311;0,0196;2,108
6,5310;0,2964;2,5652;0,6921;2,673
6,7330;-1,4565;0,4144;0,9934;1,811
6,9340;0,6415;-0,1033;-2,1863;2,281
7,1350;1,8766;2,0682;0,6779;2,874
7,3370;-0,8235;-2,3174;4,0254;4,717
7,5390;-1,9083;-1,3184;-2,2953;3,263
7,7380;0,1969;1,2145;-2,6490;2,921
7,9400;-1,1820;0,6057;1,6014;2,080
8,1420;2,4832;0,4208;-1,1606;2,773
8,3420;-0,1455;1,3860;3,4026;3,677
8,5450;-0,8123;-1,5444;1,3830;2,227
8,7460;1,3010;-1,7235;-4,1403;4,670
8,9480;-1,3797;-0,3032;0,8698;1,659
9,1490;0,8493;0,1027;1,1716;1,451
9,3510;-2,5352;1,1751;1,0329;2,979
9,5520;-0,1665;0,0436;0,7217;0,742
9,7520;0,7761;-0,7731;-2,4452;2,679
9,9540;-0,2620;1,9566;-0,1026;1,977
10,1550;0,8686;-2,5897;0,9962;2,907
10,3560;0,7502;0,8321;0,7907;1,371
10,5580;-2,3492;-0,9086;3,5285;4,335
10,7600;0,9918;-1,6613;-6,7316;7,004
10,9610;-1,0482;0,3568;0,8961;1,424
11,1620;-1,9015;1,6455;2,2269;3,359
11,3640;3,5574;1,7221;-0,9878;4,074
11,5650;-1,0364;-0,8813;5,6645;5,826
11,7660;-0,6212;-2,6223;-2,5208;3,690
11,9680;1,1544;-0,0553;-3,7035;3,880
12,1690;-1,5465;0,2580;3,1054;3,479
12,3710;2,4378;2,6295;-1,5783;3,918
12,5730;0,0149;1,7548;4,0606;4,424
12,7740;-1,2879;-2,6258;2,6359;3,937
12,9760;0,2738;-1,6854;-5,1232;5,400
13,1760;-1,1553;0,5535;0,7328;1,476
13,3780;1,7811;1,8331;0,7172;2,655
13,5800;0,7310;2,4574;3,2374;4,130
13,7840;-1,1951;-1,6840;3,5609;4,116
13,9830;0,0319;-3,3308;-3,9971;5,203
14,1840;-0,3575;0,2628;-0,8536;0,962
14,3910;-1,8527;1,8558;1,1223;2,852
14,5920;1,8916;2,8177;-0,1016;3,395
14,7890;1,6911;-0,8376;6,1553;6,438
14,9910;-0,4183;-6,2369;1,6649;6,469
15,1910;0,9366;-3,3803;-7,3808;8,172
15,3920;-2,0740;2,3730;2,4747;4,007
15,5930;1,1685;2,3518;0,7513;2,731
15,7950;2,2669;4,2890;3,7477;6,130
15,9960;-2,3980;-1,7438;2,4423;3,841
16,1980;0,4865;-2,8961;-4,4471;5,329
16,4010;1,0492;-0,6968;0,4709;1,345
16,6030;-3,2466;2,1056;1,9758;4,345
16,8020;1,9229;2,8103;-0,5372;3,447
17,0050;2,1979;0,4736;4,9790;5,463
17,2050;-0,7861;-3,7353;1,2630;4,021
17,4060;0,7088;-3,0812;-4,3338;5,365
17,6170;-1,4553;2,0786;0,1991;2,545
17,8180;1,3484;1,3850;4,2177;4,640
18,0200;1,2503;2,4253;2,0435;3,409
18,2220;0,3237;-3,2923;5,3855;6,320
18,4220;0,2513;-4,5685;-3,3213;5,654
