time;ax;ay;az;aT
25,2180;0,0206;0,2823;-0,0937;0,298
25,4200;0,1287;0,0987;-0,0455;0,168
25,6220;0,0170;0,1267;-0,0111;0,128
25,8230;0,0925;0,0770;-0,0153;0,121
26,0240;0,0300;-0,0247;-0,0506;0,064
26,2250;0,0030;0,0411;0,0037;0,041
26,4260;-0,0417;0,0807;0,0519;0,105
26,6280;0,1001;-0,0581;-0,0393;0,122
26,8310;0,1357;-0,0668;0,0290;0,154
27,0310;-0,0150;0,0799;-0,0361;0,089
27,2320;-0,1213;0,0032;0,0845;0,148
27,4350;0,2945;-0,1266;-0,0159;0,321
27,6370;0,0014;0,0943;-0,6591;0,666
