time;ax;ay;az;aT
25,0070;-0,1310;0,1513;-0,0277;0,202
25,2080;0,2099;0,1627;-0,0241;0,267
25,4100;0,0192;0,3654;-0,0428;0,368
25,6100;-0,0599;0,3032;0,0264;0,310
25,8110;0,0990;0,2736;-0,2157;0,362
26,0130;-0,1071;0,2493;-0,0780;0,282
26,2150;-0,0070;0,3407;-0,0569;0,345
26,4160;0,1282;0,2079;-0,0778;0,256
26,6170;0,0399;0,1634;0,0027;0,168
26,8180;0,0015;0,1181;0,0134;0,119
27,0190;-0,0123;0,1052;-0,0765;0,131
27,2210;0,0529;0,0560;-0,0188;0,079
27,4220;0,0447;0,1320;-0,0706;0,156
27,6240;-0,0123;-0,0931;0,1268;0,158
27,8250;0,0439;-0,1296;-0,0768;0,157
28,0270;-0,0748;0,1189;-0,1944;0,240
28,2280;0,3063;0,1321;-0,0384;0,336
28,4300;0,1049;-0,0744;0,3573;0,380
28,6310;0,2100;-0,2573;0,0162;0,333
