time;ax;ay;az;aT
25,2160;-0,0848;0,5403;-0,0788;0,553
25,4170;0,2799;0,3762;0,1815;0,503
25,6190;-0,4163;0,3677;0,1089;0,566
25,8200;-0,1759;0,4577;-0,3931;0,628
26,0210;0,0183;0,4697;0,0375;0,472
26,2230;-0,2693;0,5551;-0,0897;0,623
26,4250;0,1585;0,3869;-0,0042;0,418
26,6260;-0,0127;0,3956;-0,1195;0,413
26,8270;-0,0794;0,4020;0,0410;0,412
27,0290;-0,0560;0,6793;-0,0588;0,684
