time;ax;ay;az;aT
25,0050;-1,0533;0,3189;-0,6411;1,274
25,2060;-0,1609;1,1671;-0,6833;1,362
25,4080;-0,1265;0,8631;1,0834;1,391
25,6090;-0,7834;0,8631;-0,3768;1,225
25,8100;-0,2527;0,8482;-0,3964;0,970
26,0210;-0,1899;0,9606;0,3877;1,053
26,2130;0,0826;0,5040;-0,2490;0,568
26,4150;0,0746;0,7993;0,0012;0,803
26,6160;-0,1691;0,4786;0,3238;0,602
26,8170;-0,4540;0,2802;-0,4996;0,731
27,0180;-0,3675;0,7758;-0,3670;0,934
27,2200;0,7341;1,0732;0,7524;1,502
27,4220;0,1865;0,0400;0,5215;0,555
27,6230;-0,3999;-0,5853;-0,5682;0,908
27,8250;-0,4430;0,8479;-0,0744;0,960
28,0260;-0,2514;0,8332;-0,2322;0,901
28,2290;0,3038;0,4254;0,0183;0,523
28,4290;-0,0017;0,4337;0,0752;0,440
28,6300;0,1364;0,3702;-0,0437;0,397
28,8320;-0,2322;0,3905;0,0413;0,456
29,0350;0,0096;0,2580;-0,1881;0,319
29,2340;0,1956;0,3896;0,3393;0,552
