time;ax;ay;az;aT
0,0360;-0,0523;-0,1277;0,7692;0,782
0,2380;0,3389;-0,1295;-0,2283;0,429
0,4390;-0,4576;0,1122;0,1978;0,511
0,6420;-0,2651;0,0624;0,0776;0,283
0,8430;0,8924;0,4573;-0,1623;1,016
1,0440;-0,5558;0,2403;0,6778;0,909
1,2450;-2,2516;-0,8851;0,0058;2,419
1,4460;0,8732;0,2038;-0,9682;1,320
1,6480;1,9226;-0,9932;0,2037;2,174
1,8560;-0,2610;0,6302;-0,2118;0,714
2,0500;0,5242;0,0075;-0,0197;0,525
2,2520;0,2485;0,1742;0,0827;0,315
2,4530;0,2201;-0,0309;0,0968;0,242
2,6550;0,0469;0,2980;-0,0209;0,302
2,8560;0,2541;0,0652;0,0549;0,268
3,0580;0,2032;0,1378;0,1177;0,272
3,2590;0,1326;0,0689;0,0654;0,163
3,4610;0,1401;0,1431;-0,0138;0,201
3,6620;0,0885;0,1942;0,0386;0,217
3,8640;0,0868;0,1878;0,0605;0,216
4,0650;0,0896;0,0988;0,2401;0,275
4,2690;0,1617;0,0330;-0,1808;0,245
4,4700;0,4610;0,1594;0,1023;0,498
4,6690;0,5483;0,5684;-0,4454;0,907
4,8730;0,3227;-0,2557;0,1961;0,456
5,0720;0,3458;0,7617;-0,5842;1,020
5,2740;-0,5742;1,0836;0,3999;1,290
5,4760;0,6181;0,9153;1,3716;1,761
5,6770;1,2490;1,7236;-1,7971;2,786
5,8810;0,4536;2,1556;0,7881;2,340
6,0790;-2,5705;-1,0510;3,1147;4,173
6,2830;0,5195;-0,4530;-3,0953;3,171
6,4830;-0,6681;3,1627;0,6490;3,297
6,6840;1,4195;-4,1680;3,0230;5,341
6,8860;-0,3499;-2,1320;-3,7730;4,348
7,0860;0,3685;0,8093;-0,6946;1,128
7,2880;-1,5843;-1,0165;3,6986;4,150
7,4890;2,3127;1,1714;-1,9878;3,267
7,6910;0,8651;3,3543;1,4514;3,756
7,8920;-1,7974;-4,2835;1,9510;5,038
8,0930;0,4021;-1,8981;-3,9700;4,419
8,2950;-1,0676;0,2103;0,9013;1,413
8,4960;-0,9651;0,9019;2,0760;2,461
8,6980;3,6819;1,2112;-2,2915;4,503
8,8990;-1,7714;1,8976;4,2427;4,974
9,1050;-0,9872;-3,9643;2,7355;4,917
9,3060;0,7587;-2,6678;-4,4995;5,286
9,5060;-1,6387;0,6018;1,4395;2,263
9,7090;0,4816;2,4285;0,8792;2,627
9,9090;1,7457;2,4654;0,1235;3,023
10,1080;-0,6692;-0,8303;6,6754;6,760
10,3090;-1,2027;-4,3287;-1,4014;4,706
10,5110;-0,8332;-1,9630;-6,1091;6,471
10,7120;-3,3927;1,7485;3,6809;5,303
10,9130;2,6979;3,0930;0,3855;4,122
11,1160;1,6288;2,0859;2,2391;3,467
11,3160;-2,6434;-0,7170;4,5712;5,329
11,5170;-0,7002;-3,6799;-3,5917;5,190
11,7180;-0,4220;0,2861;-2,9555;2,999
11,9300;-1,2111;0,2660;3,5312;3,743
12,1310;2,6484;3,0619;-1,5610;4,339
12,3230;0,2532;-0,3775;6,6615;6,677
12,5240;-2,1304;-5,2413;1,2759;5,800
12,7260;-0,2317;-3,0807;-6,0756;6,816
12,9270;-0,6904;0,8051;0,0317;1,061
13,1290;0,4679;1,4973;1,8276;2,409
13,3300;1,4123;3,8521;2,6002;4,857
13,5320;-0,9529;-1,7803;6,8284;7,121
13,7330;-0,5272;-3,4832;-1,7793;3,947
13,9360;0,6381;-3,8081;-3,9375;5,515
14,1360;-1,2968;0,2143;1,6230;2,088
14,3370;2,8190;3,3731;0,5947;4,436
14,5390;1,4487;3,2648;3,6189;5,085
14,7400;-3,2170;-3,8503;6,0454;7,856
14,9420;0,8103;-4,3796;-4,5284;6,352
15,1430;0,1043;-0,4836;-3,7480;3,780
15,3450;-2,1085;2,0931;4,6042;5,480
15,5460;3,9944;2,9682;-0,4486;4,997
15,7480;-1,5842;3,4246;4,5453;5,907
15,9510;-1,7569;-3,0736;3,4428;4,938
16,1520;-0,5063;-2,6708;-5,3919;6,038
16,3520;0,7259;0,4223;-0,4001;0,930
16,5550;-2,9771;2,4104;2,6904;4,681
16,7540;2,1976;1,8788;-2,2705;3,676
16,9550;2,1748;1,2409;4,3713;5,038
17,1570;-0,1591;-2,4873;3,1821;4,042
17,3580;0,8534;-3,8244;-4,3129;5,827
17,5600;0,7363;0,2109;0,1889;0,789
17,7610;-0,5363;1,4654;1,8380;2,411
17,9630;2,8930;2,2515;-0,4406;3,692
18,1640;-0,1823;1,4779;3,6894;3,979
18,3660;-1,4083;-3,5754;2,1895;4,423
18,5670;0,3992;-2,0231;-4,3372;4,802
18,7680;0,0089;0,5299;0,5466;0,761
18,9700;-1,1884;0,8169;1,8691;2,361
19,1710;2,2973;1,2855;-1,0843;2,847
19,3720;1,7033;2,0901;0,8599;2,830
19,5740;-1,9784;-2,8758;4,9086;6,023
