time;ax;ay;az;aT
0,0250;-0,2225;0,3686;-0,4821;0,646
0,2190;-0,2416;0,2609;-0,1808;0,399
0,4210;-0,0662;0,3753;-0,2313;0,446
0,6220;-0,2135;0,2495;0,0103;0,329
0,8240;-0,0686;0,1396;0,0697;0,170
1,0250;-0,0367;0,0942;-0,3710;0,385
1,2260;-0,2055;0,2787;-0,0059;0,346
1,4280;-0,0149;0,2532;-0,2493;0,356
1,6290;-0,2069;0,0448;0,1379;0,253
1,8310;-0,2470;0,0256;0,0638;0,256
2,0320;-0,1113;0,1011;0,2264;0,272
2,2420;0,2413;0,1484;-0,2890;0,405
2,4350;0,1160;0,2158;-0,0358;0,248
2,6370;-0,1848;-0,1300;-0,1075;0,250
2,8390;-0,4031;-0,0036;-0,0515;0,406
3,0390;-0,3869;0,0290;-0,1374;0,412
3,2400;0,0964;0,3420;-0,2059;0,411
3,4420;-0,0504;0,1604;0,0211;0,169
3,6430;-0,0792;0,1826;-0,1063;0,226
3,8500;-0,0414;0,1248;-0,0493;0,140
4,0460;-0,0279;0,1103;-0,1108;0,159
4,2510;-0,0612;0,1213;-0,0362;0,141
4,4500;-0,0487;0,0611;-0,0494;0,092
4,6500;-0,0011;0,0109;-0,0348;0,036
4,8520;-0,0145;0,0221;0,0086;0,028
5,0570;0,0429;0,0272;0,0055;0,051
5,2540;-0,0829;0,0072;0,0172;0,085
5,4560;0,0121;-0,0056;-0,0374;0,040
5,6590;-0,0455;0,0163;-0,0111;0,050
5,8590;-0,0196;0,0596;-0,0906;0,110
6,0610;-0,0119;0,1244;-0,0453;0,133
6,2620;-0,1630;0,1886;-0,1373;0,285
6,4700;-0,7168;0,8007;-0,6145;1,238
6,6740;-0,0720;0,9687;-0,7748;1,243
6,8740;-0,1543;0,9406;-1,1160;1,468
7,0740;-1,6995;3,2393;-0,0153;3,658
7,2750;1,2404;0,5324;2,1271;2,519
7,4760;0,1282;-0,6278;-0,5173;0,823
7,6760;-1,1397;0,1535;-2,6527;2,891
7,8780;1,6331;-0,2405;2,7131;3,176
8,0750;0,7693;-0,5576;0,2914;0,994
8,2770;-1,4812;0,2046;-1,9001;2,418
8,4790;0,2932;-0,1856;2,5828;2,606
8,6800;-0,1837;-0,8266;-0,5294;0,999
8,8800;-1,8421;-0,1378;-1,8258;2,597
9,0810;2,2686;0,3396;1,8697;2,959
9,2830;0,2142;-0,5458;-1,3102;1,435
9,4840;-0,5807;0,3530;-0,5815;0,894
9,6860;0,7398;0,2387;2,2149;2,347
9,8870;-0,3553;-0,8298;-1,4350;1,695
10,0890;-1,5421;0,8661;-0,0763;1,770
10,2900;1,7958;-0,9944;2,3544;3,124
10,4930;0,1473;-0,3859;-2,8614;2,891
10,6930;-0,7834;1,8277;1,5502;2,521
10,8950;0,1674;-0,8606;1,1879;1,476
11,0980;-1,2023;-0,5412;-2,0987;2,478
11,2990;-0,5073;1,5272;0,8202;1,806
11,4990;1,9874;-1,0566;1,1977;2,550
11,7000;-0,0864;-0,3599;-3,0657;3,088
11,9020;-1,3270;1,0445;1,1546;2,046
12,1050;0,2534;-0,3642;1,7003;1,757
12,3060;0,2304;-0,9403;-1,7542;2,004
12,5080;-0,1358;0,6570;1,7121;1,839
12,7070;0,2764;-0,4904;-0,4882;0,745
12,9090;-0,4506;0,1140;-1,9447;2,000
13,1100;-0,6536;1,3735;1,6303;2,230
13,3110;0,1704;-1,0977;0,2773;1,145
13,5130;-1,0356;0,2825;-1,3513;1,726
13,7150;1,1275;0,6400;2,2634;2,608
13,9160;0,9388;-0,8004;-1,5903;2,013
14,1180;-0,8246;0,6641;-1,0615;1,499
14,3200;-0,3723;0,1317;3,1172;3,142
14,5200;0,7347;-0,8270;-2,2320;2,491
14,7230;-1,4332;0,5131;-0,1725;1,532
14,9240;1,0686;0,2663;2,3049;2,554
15,1260;0,0272;-0,3601;-1,6588;1,698
15,3270;-0,3757;0,4508;-1,1247;1,269
15,5290;0,4043;0,2619;3,0318;3,070
15,7290;-0,6211;-1,1496;-1,9622;2,357
15,9320;-1,4292;0,6639;-1,1320;1,940
16,1320;0,3909;0,8368;2,2535;2,435
16,3320;1,0179;-0,9145;-2,1884;2,581
16,5340;-0,8808;0,9338;-1,2398;1,785
16,7350;-0,2461;-0,5774;4,1271;4,175
16,9370;0,5118;-0,4628;-2,6474;2,736
17,1390;-2,0613;1,8464;-0,0100;2,767
17,3400;2,1218;-0,5316;1,8646;2,874
17,5410;0,6016;-0,8693;-1,3034;1,678
17,7420;-0,7909;0,8553;-0,6839;1,351
17,9440;-0,3076;0,1190;2,9919;3,010
18,1470;0,3281;-1,1043;-2,5950;2,839
18,3460;-1,3197;0,9297;-0,4378;1,673
18,5480;1,1523;-0,3253;2,6137;2,875
18,7500;0,2283;-0,6010;-1,9949;2,096
18,9530;-1,2470;0,6682;-0,9363;1,697
19,1540;0,7275;0,2223;2,3323;2,453
19,3560;-0,6917;-0,9673;-1,6434;2,029
19,5550;-1,8058;1,6044;-0,5424;2,476
19,7570;1,2648;-0,4542;2,5613;2,892
19,9590;1,0276;-0,4437;-1,7574;2,084
20,1600;-0,5171;0,9545;-1,0134;1,485
20,3610;-0,1276;0,4240;1,8989;1,950
20,5630;-0,5123;-1,1732;-1,4016;1,898
20,7640;-1,0430;0,6514;-0,9128;1,531
20,9650;1,4706;1,1995;1,6139;2,491
21,1670;-0,3091;-1,2139;1,0693;1,647
21,3690;-0,0458;0,1094;-1,9043;1,908
21,5690;-0,2895;0,4009;2,1720;2,228
21,7710;-0,8054;-1,1003;-1,6293;2,125
21,9720;-0,9915;1,2833;0,0371;1,622
22,1730;1,4405;-0,0580;1,5422;2,111
22,3750;-0,3161;-0,4103;-2,0016;2,068
22,5760;-1,2013;1,5165;-1,0700;2,211
22,7790;1,1217;-0,1981;3,3415;3,530
22,9800;0,0149;-0,9404;-3,8951;4,007
23,1840;-2,4929;2,1706;2,1355;3,935
23,3830;3,2524;-1,4983;1,0038;3,719
23,5840;-0,4089;-0,5470;-0,7071;0,983
23,7880;-0,8431;0,6620;-1,3017;1,686
23,9870;0,1664;0,5030;3,1861;3,230
24,1900;-0,3614;-1,3834;-2,7301;3,082
24,3900;-1,6039;1,0298;0,2505;1,922
24,5910;0,8835;0,1686;2,2684;2,440
24,7920;-0,2377;-1,0425;-2,1236;2,378
24,9940;-1,1071;0,3946;-0,3374;1,223
25,1990;0,7783;-0,5989;2,5335;2,717
25,3960;-0,6079;-0,7239;-1,4440;1,726
25,5980;0,0046;-1,7088;1,5310;2,294
25,7990;0,3048;-0,5681;0,6368;0,906
26,0050;-4,1928;-3,0457;0,0014;5,182
26,2020;-0,8875;-3,2765;1,2284;3,610
26,4030;-2,2479;-0,4545;0,3850;2,325
26,6120;1,8870;-2,3027;0,7813;3,078
26,8080;3,8021;-1,9421;1,8544;4,655
27,0070;0,0333;-1,0842;-1,0445;1,506
27,2090;-0,1278;-0,7694;1,2378;1,463
27,4100;-0,4090;-1,3863;0,3826;1,495
27,6120;-0,1735;-0,8835;0,9654;1,320
27,8260;0,3081;-1,2422;0,5858;1,408
28,0150;0,0917;-0,8772;-0,2183;0,909
28,2160;-0,1554;-0,2023;0,1389;0,290
28,4170;-0,1509;-0,2948;0,4175;0,533
28,6190;0,2443;-0,1233;-0,1022;0,292
28,8200;-0,3424;-0,4361;0,2855;0,624
29,0220;-0,6602;-0,5230;0,3805;0,924
29,2300;0,6096;-0,3452;-0,1289;0,712
29,4270;0,9274;-0,2216;0,3138;1,004
29,6360;0,3368;0,0290;-0,1094;0,355
